aob	eps	comm	
7.499717e-17	1.532416e-16	1.918170e-16	
7.508290e-17	1.532262e-16	1.919610e-16	
7.516872e-17	1.532109e-16	1.921052e-16	
7.525463e-17	1.531956e-16	1.922494e-16	
7.534065e-17	1.531802e-16	1.923938e-16	
7.542676e-17	1.531649e-16	1.925383e-16	
7.551297e-17	1.531496e-16	1.926828e-16	
7.559928e-17	1.531342e-16	1.928275e-16	
7.568569e-17	1.531189e-16	1.929723e-16	
7.577219e-17	1.531036e-16	1.931172e-16	
7.585879e-17	1.530883e-16	1.932622e-16	
7.594549e-17	1.530729e-16	1.934074e-16	
7.603229e-17	1.530576e-16	1.935526e-16	
7.611919e-17	1.530423e-16	1.936979e-16	
7.620619e-17	1.530270e-16	1.938434e-16	
7.629328e-17	1.530117e-16	1.939889e-16	
7.638048e-17	1.566132e-16	1.941346e-16	
7.646777e-17	1.565975e-16	1.942804e-16	
7.655516e-17	1.565819e-16	1.944262e-16	
7.664265e-17	1.565662e-16	1.945722e-16	
7.673024e-17	1.565505e-16	1.947183e-16	
7.681793e-17	1.565349e-16	1.948645e-16	
7.690572e-17	1.565192e-16	1.950109e-16	
7.699361e-17	1.565035e-16	1.951573e-16	
7.708160e-17	1.564879e-16	1.953038e-16	
7.716969e-17	1.564722e-16	1.954505e-16	
7.725788e-17	1.564565e-16	1.955972e-16	
7.734617e-17	1.564409e-16	1.957441e-16	
7.743456e-17	1.564252e-16	1.958910e-16	
7.752305e-17	1.564096e-16	1.960381e-16	
7.761164e-17	1.563939e-16	1.961853e-16	
7.770033e-17	1.563783e-16	1.963326e-16	
7.778912e-17	1.563626e-16	1.964800e-16	
7.787801e-17	1.563470e-16	1.966276e-16	
7.796700e-17	1.563313e-16	1.967752e-16	
7.805610e-17	1.563157e-16	1.969229e-16	
7.814529e-17	1.563000e-16	1.970708e-16	
7.823459e-17	1.562844e-16	1.972188e-16	
7.832399e-17	1.562688e-16	1.973668e-16	
7.841348e-17	1.562531e-16	1.975150e-16	
7.850309e-17	1.562375e-16	1.976633e-16	
7.859279e-17	1.562218e-16	1.978117e-16	
7.868259e-17	1.562062e-16	1.979602e-16	
7.877250e-17	1.561906e-16	1.981089e-16	
7.886251e-17	1.561749e-16	1.982576e-16	
7.895262e-17	1.561593e-16	1.984064e-16	
7.904283e-17	1.561437e-16	1.985554e-16	
7.913314e-17	1.561281e-16	1.987045e-16	
7.922356e-17	1.607528e-16	1.988537e-16	
7.931408e-17	1.607368e-16	1.990030e-16	
7.940470e-17	1.607207e-16	1.991524e-16	
7.949543e-17	1.607046e-16	1.993019e-16	
aob	eps	comm	
6.833868e-17	1.368625e-16	1.369942e-16	
6.841684e-17	1.368488e-16	1.370973e-16	
6.849509e-17	1.368351e-16	1.372004e-16	
6.857342e-17	1.368214e-16	1.373037e-16	
6.865185e-17	1.368077e-16	1.374070e-16	
6.873036e-17	1.367940e-16	1.375103e-16	
6.880897e-17	1.367804e-16	1.376138e-16	
6.888766e-17	1.367667e-16	1.377173e-16	
6.896644e-17	1.367530e-16	1.378209e-16	
6.904532e-17	1.367393e-16	1.379246e-16	
6.912428e-17	1.367256e-16	1.380283e-16	
6.920333e-17	1.367119e-16	1.381322e-16	
6.928248e-17	1.366982e-16	1.382361e-16	
6.936171e-17	1.366846e-16	1.383401e-16	
6.944103e-17	1.366709e-16	1.384442e-16	
6.952044e-17	1.366572e-16	1.385483e-16	
6.959995e-17	1.366435e-16	1.386525e-16	
6.967954e-17	1.366299e-16	1.387568e-16	
6.975922e-17	1.366162e-16	1.388612e-16	
6.983900e-17	1.366025e-16	1.389657e-16	
6.991886e-17	1.365888e-16	1.390702e-16	
6.999882e-17	1.365752e-16	1.391748e-16	
7.007886e-17	1.365615e-16	1.392795e-16	
7.015900e-17	1.365478e-16	1.393843e-16	
7.023923e-17	1.365342e-16	1.394892e-16	
7.031955e-17	1.365205e-16	1.395941e-16	
7.039996e-17	1.365068e-16	1.396991e-16	
7.048046e-17	1.364932e-16	1.398042e-16	
7.056105e-17	1.364795e-16	1.399094e-16	
7.064174e-17	1.364659e-16	1.400146e-16	
7.072251e-17	1.364522e-16	1.401199e-16	
7.080338e-17	1.364385e-16	1.402253e-16	
7.088434e-17	1.364249e-16	1.403308e-16	
7.096539e-17	1.364112e-16	1.404364e-16	
7.104654e-17	1.363976e-16	1.405420e-16	
7.112777e-17	1.363839e-16	1.406477e-16	
7.120910e-17	1.363703e-16	1.407535e-16	
7.129052e-17	1.363566e-16	1.408594e-16	
7.137204e-17	1.363430e-16	1.409654e-16	
7.145364e-17	1.363293e-16	1.410714e-16	
7.153534e-17	1.363157e-16	1.411775e-16	
7.161713e-17	1.363021e-16	1.412837e-16	
7.169902e-17	1.362884e-16	1.413900e-16	
7.178099e-17	1.362748e-16	1.414963e-16	
7.186307e-17	1.362611e-16	1.416028e-16	
7.194523e-17	1.362475e-16	1.417093e-16	
7.202749e-17	1.362339e-16	1.418159e-16	
7.210984e-17	1.362202e-16	1.419225e-16	
7.219228e-17	1.362066e-16	1.420293e-16	
7.227482e-17	1.361930e-16	1.421361e-16	
7.235745e-17	1.361793e-16	1.422430e-16	
7.244017e-17	1.361657e-16	1.423500e-16	
7.252299e-17	1.361521e-16	1.424571e-16	
7.260591e-17	1.361385e-16	1.425643e-16	
7.268891e-17	1.361248e-16	1.426715e-16	
7.277201e-17	1.361112e-16	1.427788e-16	
7.285521e-17	1.360976e-16	1.428862e-16	
7.293850e-17	1.360840e-16	1.429937e-16	
7.302189e-17	1.360703e-16	1.431012e-16	
7.310537e-17	1.360567e-16	1.432088e-16	
7.318894e-17	1.360431e-16	1.433166e-16	
7.327261e-17	1.360295e-16	1.434244e-16	
7.335637e-17	1.360159e-16	1.435322e-16	
7.344023e-17	1.360023e-16	1.436402e-16	
7.352419e-17	1.359887e-16	1.437482e-16	
7.360824e-17	1.359750e-16	1.438563e-16	
7.369238e-17	1.359614e-16	1.439645e-16	
7.377662e-17	1.359478e-16	1.440728e-16	
7.386096e-17	1.359342e-16	1.441812e-16	
7.394539e-17	1.359206e-16	1.442896e-16	
7.402992e-17	1.359070e-16	1.443981e-16	
7.411455e-17	1.358934e-16	1.445067e-16	
7.419927e-17	1.358798e-16	1.446154e-16	
7.428408e-17	1.358662e-16	1.447242e-16	
7.436900e-17	1.358526e-16	1.448330e-16	
7.445400e-17	1.358390e-16	1.449420e-16	
7.453911e-17	1.358254e-16	1.450510e-16	
7.462431e-17	1.358118e-16	1.451601e-16	
7.470961e-17	1.357982e-16	1.452692e-16	
7.479501e-17	1.357847e-16	1.453785e-16	
7.488050e-17	1.357711e-16	1.454878e-16	
7.496609e-17	1.357575e-16	1.455972e-16	
7.505178e-17	1.357439e-16	1.457067e-16	
7.513756e-17	1.357303e-16	1.458163e-16	
7.522345e-17	1.357167e-16	1.459260e-16	
7.530942e-17	1.357031e-16	1.460357e-16	
7.539550e-17	1.356896e-16	1.461456e-16	
7.548168e-17	1.356760e-16	1.462555e-16	
7.556795e-17	1.356624e-16	1.463655e-16	
7.565432e-17	1.356488e-16	1.464755e-16	
7.574079e-17	1.356352e-16	1.465857e-16	
7.582736e-17	1.356217e-16	1.466959e-16	
7.591402e-17	1.356081e-16	1.468063e-16	
7.600078e-17	1.355945e-16	1.469167e-16	
7.608765e-17	1.355810e-16	1.470271e-16	
7.617461e-17	1.355674e-16	1.471377e-16	
7.626167e-17	1.391649e-16	1.472484e-16	
7.634882e-17	1.391510e-16	1.473591e-16	
7.643608e-17	1.391371e-16	1.474699e-16	
7.652344e-17	1.391232e-16	1.475808e-16	
7.661089e-17	1.391092e-16	1.476918e-16	
7.669845e-17	1.390953e-16	1.478029e-16	
7.678610e-17	1.390814e-16	1.479140e-16	
7.687385e-17	1.390675e-16	1.480252e-16	
7.696171e-17	1.390536e-16	1.481366e-16	
7.704966e-17	1.390396e-16	1.482480e-16	
7.713771e-17	1.390257e-16	1.483594e-16	
7.722587e-17	1.390118e-16	1.484710e-16	
7.731412e-17	1.389979e-16	1.485827e-16	
7.740247e-17	1.389840e-16	1.486944e-16	
7.749092e-17	1.389701e-16	1.488062e-16	
7.757948e-17	1.389562e-16	1.489181e-16	
7.766813e-17	1.389423e-16	1.490301e-16	
7.775689e-17	1.389284e-16	1.491422e-16	
7.784574e-17	1.389144e-16	1.492543e-16	
7.793470e-17	1.389005e-16	1.493665e-16	
7.802376e-17	1.388866e-16	1.494789e-16	
7.811291e-17	1.388727e-16	1.495913e-16	
7.820217e-17	1.388588e-16	1.497038e-16	
7.829153e-17	1.388450e-16	1.498163e-16	
7.838100e-17	1.388311e-16	1.499290e-16	
7.847056e-17	1.388172e-16	1.500417e-16	
7.856023e-17	1.388033e-16	1.501545e-16	
7.864999e-17	1.387894e-16	1.502675e-16	
7.873986e-17	1.387755e-16	1.503804e-16	
7.882983e-17	1.387616e-16	1.504935e-16	
7.891991e-17	1.387477e-16	1.506067e-16	
7.901008e-17	1.387338e-16	1.507199e-16	
7.910036e-17	1.387199e-16	1.508333e-16	
7.919074e-17	1.387061e-16	1.509467e-16	
7.928122e-17	1.386922e-16	1.510602e-16	
7.937181e-17	1.386783e-16	1.511738e-16	
7.946250e-17	1.386644e-16	1.512874e-16	
7.955329e-17	1.386505e-16	1.514012e-16	
7.964418e-17	1.386367e-16	1.515150e-16	
7.973518e-17	1.386228e-16	1.516289e-16	
7.982628e-17	1.386089e-16	1.517430e-16	
7.991749e-17	1.385950e-16	1.518571e-16	
8.000880e-17	1.385812e-16	1.519712e-16	
8.010021e-17	1.385673e-16	1.520855e-16	
8.019172e-17	1.385534e-16	1.521999e-16	
8.028334e-17	1.385396e-16	1.523143e-16	
8.037506e-17	1.385257e-16	1.524288e-16	
8.046689e-17	1.385118e-16	1.525434e-16	
8.055882e-17	1.428755e-16	1.526581e-16	
8.065086e-17	1.428612e-16	1.527729e-16	
8.074300e-17	1.428469e-16	1.528878e-16	
8.083524e-17	1.428326e-16	1.530027e-16	
8.092759e-17	1.428183e-16	1.531178e-16	
8.102005e-17	1.428040e-16	1.532329e-16	
8.111260e-17	1.427897e-16	1.533481e-16	
8.120527e-17	1.427755e-16	1.534634e-16	
8.129804e-17	1.427612e-16	1.535788e-16	
8.139091e-17	1.427469e-16	1.536942e-16	
8.148389e-17	1.427326e-16	1.538098e-16	
8.157698e-17	1.427183e-16	1.539254e-16	
8.167017e-17	1.427040e-16	1.540412e-16	
8.176347e-17	1.426897e-16	1.541570e-16	
8.185687e-17	1.426755e-16	1.542729e-16	
8.195038e-17	1.426612e-16	1.543889e-16	
8.204399e-17	1.426469e-16	1.545049e-16	
8.213771e-17	1.426326e-16	1.546211e-16	
8.223154e-17	1.426184e-16	1.547373e-16	
8.232547e-17	1.426041e-16	1.548537e-16	
8.241951e-17	1.425898e-16	1.549701e-16	
8.251366e-17	1.425755e-16	1.550866e-16	
8.260791e-17	1.425613e-16	1.552032e-16	
8.270228e-17	1.425470e-16	1.553199e-16	
8.279674e-17	1.425327e-16	1.554367e-16	
8.289132e-17	1.425185e-16	1.555535e-16	
8.298600e-17	1.425042e-16	1.556705e-16	
8.308079e-17	1.424899e-16	1.557875e-16	
8.317569e-17	1.424757e-16	1.559046e-16	
8.327069e-17	1.424614e-16	1.560218e-16	
8.336581e-17	1.424472e-16	1.561391e-16	
8.346103e-17	1.424329e-16	1.562565e-16	
8.355635e-17	1.424187e-16	1.563740e-16	
8.365179e-17	1.424044e-16	1.564915e-16	
8.374734e-17	1.423902e-16	1.566092e-16	
8.384299e-17	1.423759e-16	1.567269e-16	
8.393875e-17	1.423617e-16	1.568447e-16	
8.403462e-17	1.423474e-16	1.569626e-16	
8.413060e-17	1.423332e-16	1.570806e-16	
8.422669e-17	1.423189e-16	1.571987e-16	
8.432289e-17	1.423047e-16	1.573169e-16	
8.441920e-17	1.422904e-16	1.574352e-16	
8.451561e-17	1.422762e-16	1.575535e-16	
8.461214e-17	1.422620e-16	1.576720e-16	
8.470877e-17	1.422477e-16	1.577905e-16	
8.480552e-17	1.422335e-16	1.579091e-16	
8.490237e-17	1.422192e-16	1.580278e-16	
8.499933e-17	1.422050e-16	1.581466e-16	
8.509641e-17	1.460494e-16	1.582655e-16	
8.519359e-17	1.460348e-16	1.583845e-16	
8.529089e-17	1.460201e-16	1.585035e-16	
8.538829e-17	1.460055e-16	1.586227e-16	
8.548581e-17	1.459909e-16	1.587419e-16	
8.558343e-17	1.459763e-16	1.588612e-16	
8.568117e-17	1.459617e-16	1.589807e-16	
8.577902e-17	1.459471e-16	1.591002e-16	
8.587697e-17	1.459325e-16	1.592198e-16	
8.597504e-17	1.459179e-16	1.593394e-16	
8.607322e-17	1.459033e-16	1.594592e-16	
8.617152e-17	1.458887e-16	1.595791e-16	
8.626992e-17	1.458741e-16	1.596990e-16	
8.636843e-17	1.458595e-16	1.598191e-16	
8.646706e-17	1.458449e-16	1.599392e-16	
8.656580e-17	1.458303e-16	1.600594e-16	
8.666465e-17	1.458157e-16	1.601797e-16	
8.676361e-17	1.458011e-16	1.603002e-16	
8.686269e-17	1.457865e-16	1.604206e-16	
8.696188e-17	1.457719e-16	1.605412e-16	
8.706118e-17	1.457573e-16	1.606619e-16	
8.716059e-17	1.457427e-16	1.607827e-16	
8.726012e-17	1.457281e-16	1.609035e-16	
8.735975e-17	1.457136e-16	1.610245e-16	
8.745951e-17	1.456990e-16	1.611455e-16	
8.755937e-17	1.456844e-16	1.612666e-16	
8.765935e-17	1.456698e-16	1.613878e-16	
8.775944e-17	1.456552e-16	1.615091e-16	
8.785964e-17	1.456407e-16	1.616305e-16	
8.795996e-17	1.456261e-16	1.617520e-16	
8.806039e-17	1.456115e-16	1.618736e-16	
8.816094e-17	1.455969e-16	1.619953e-16	
8.826160e-17	1.455824e-16	1.621170e-16	
8.836238e-17	1.455678e-16	1.622389e-16	
8.846326e-17	1.455532e-16	1.623608e-16	
8.856427e-17	1.455387e-16	1.624829e-16	
8.866538e-17	1.455241e-16	1.626050e-16	
8.876662e-17	1.455095e-16	1.627272e-16	
8.886796e-17	1.454950e-16	1.628495e-16	
8.896943e-17	1.454804e-16	1.629719e-16	
8.907100e-17	1.454658e-16	1.630944e-16	
8.917269e-17	1.454513e-16	1.632170e-16	
8.927450e-17	1.454367e-16	1.633397e-16	
8.937643e-17	1.454222e-16	1.634624e-16	
8.947846e-17	1.454076e-16	1.635853e-16	
8.958062e-17	1.453931e-16	1.637082e-16	
8.968289e-17	1.453785e-16	1.638313e-16	
8.978527e-17	1.453640e-16	1.639544e-16	
8.988778e-17	1.496660e-16	1.640776e-16	
8.999040e-17	1.496510e-16	1.642009e-16	
9.009313e-17	1.496360e-16	1.643244e-16	
9.019598e-17	1.496210e-16	1.644479e-16	
9.029895e-17	1.496061e-16	1.645715e-16	
9.040203e-17	1.495911e-16	1.646951e-16	
9.050524e-17	1.495761e-16	1.648189e-16	
9.060855e-17	1.495612e-16	1.649428e-16	
9.071199e-17	1.495462e-16	1.650668e-16	
9.081554e-17	1.495312e-16	1.651908e-16	
9.091921e-17	1.495163e-16	1.653150e-16	
9.102300e-17	1.495013e-16	1.654392e-16	
9.112691e-17	1.494863e-16	1.655635e-16	
9.123093e-17	1.494714e-16	1.656880e-16	
9.133507e-17	1.494564e-16	1.658125e-16	
9.143933e-17	1.494415e-16	1.659371e-16	
9.154371e-17	1.494265e-16	1.660618e-16	
9.164821e-17	1.494115e-16	1.661866e-16	
9.175282e-17	1.493966e-16	1.663115e-16	
9.185755e-17	1.493816e-16	1.664365e-16	
9.196241e-17	1.493667e-16	1.665616e-16	
9.206738e-17	1.493517e-16	1.666867e-16	
9.217247e-17	1.493368e-16	1.668120e-16	
9.227768e-17	1.493218e-16	1.669374e-16	
9.238301e-17	1.493069e-16	1.670628e-16	
9.248845e-17	1.492920e-16	1.671884e-16	
9.259402e-17	1.492770e-16	1.673140e-16	
9.269971e-17	1.492621e-16	1.674397e-16	
9.280551e-17	1.492471e-16	1.675656e-16	
9.291144e-17	1.492322e-16	1.676915e-16	
9.301749e-17	1.492173e-16	1.678175e-16	
9.312366e-17	1.492023e-16	1.679436e-16	
9.322994e-17	1.491874e-16	1.680698e-16	
9.333635e-17	1.491725e-16	1.681961e-16	
9.344288e-17	1.491575e-16	1.683225e-16	
9.354953e-17	1.491426e-16	1.684490e-16	
9.365630e-17	1.491277e-16	1.685756e-16	
9.376319e-17	1.491128e-16	1.687023e-16	
9.387020e-17	1.490978e-16	1.688291e-16	
9.397734e-17	1.490829e-16	1.689559e-16	
9.408459e-17	1.490680e-16	1.690829e-16	
9.419197e-17	1.490531e-16	1.692099e-16	
9.429947e-17	1.490382e-16	1.693371e-16	
9.440709e-17	1.490232e-16	1.694643e-16	
9.451483e-17	1.490083e-16	1.695917e-16	
9.462270e-17	1.489934e-16	1.697191e-16	
9.473068e-17	1.489785e-16	1.698467e-16	
9.483879e-17	1.489636e-16	1.699743e-16	
9.494702e-17	1.550924e-16	1.701020e-16	
9.505538e-17	1.550769e-16	1.702298e-16	
9.516386e-17	1.550614e-16	1.703577e-16	
9.527246e-17	1.550459e-16	1.704857e-16	
9.538118e-17	1.550304e-16	1.706139e-16	
9.549003e-17	1.550148e-16	1.707421e-16	
9.559900e-17	1.549993e-16	1.708704e-16	
9.570809e-17	1.549838e-16	1.709987e-16	
9.581731e-17	1.549683e-16	1.711272e-16	
9.592665e-17	1.549528e-16	1.712558e-16	
9.603611e-17	1.549373e-16	1.713845e-16	
9.614570e-17	1.549218e-16	1.715133e-16	
9.625542e-17	1.549063e-16	1.716422e-16	
9.636525e-17	1.548908e-16	1.717711e-16	
9.647522e-17	1.548753e-16	1.719002e-16	
9.658530e-17	1.548598e-16	1.720294e-16	
9.669551e-17	1.548443e-16	1.721586e-16	
9.680585e-17	1.548288e-16	1.722880e-16	
9.691631e-17	1.548133e-16	1.724174e-16	
9.702690e-17	1.547978e-16	1.725470e-16	
9.713761e-17	1.547823e-16	1.726766e-16	
9.724845e-17	1.547668e-16	1.728064e-16	
9.735941e-17	1.547513e-16	1.729362e-16	
9.747050e-17	1.547358e-16	1.730661e-16	
9.758172e-17	1.547203e-16	1.731962e-16	
9.769306e-17	1.547049e-16	1.733263e-16	
9.780452e-17	1.546894e-16	1.734565e-16	
9.791612e-17	1.546739e-16	1.735869e-16	
9.802784e-17	1.546584e-16	1.737173e-16	
9.813968e-17	1.546429e-16	1.738478e-16	
9.825166e-17	1.546275e-16	1.739784e-16	
9.836376e-17	1.546120e-16	1.741091e-16	
9.847599e-17	1.545965e-16	1.742399e-16	
9.858834e-17	1.545810e-16	1.743709e-16	
9.870082e-17	1.545656e-16	1.745019e-16	
9.881343e-17	1.545501e-16	1.746330e-16	
9.892617e-17	1.545346e-16	1.747642e-16	
9.903903e-17	1.545192e-16	1.748955e-16	
9.915203e-17	1.545037e-16	1.750269e-16	
9.926515e-17	1.544882e-16	1.751584e-16	
9.937840e-17	1.544728e-16	1.752900e-16	
9.949177e-17	1.544573e-16	1.754217e-16	
9.960528e-17	1.544419e-16	1.755535e-16	
9.971891e-17	1.544264e-16	1.756854e-16	
9.983268e-17	1.544109e-16	1.758174e-16	
9.994657e-17	1.543955e-16	1.759494e-16	
1.000606e-16	1.543800e-16	1.760816e-16	
1.001747e-16	1.543646e-16	1.762139e-16	
1.002890e-16	1.543491e-16	1.763463e-16	
1.004034e-16	1.543337e-16	1.764788e-16	
1.005180e-16	1.543182e-16	1.766114e-16	
1.006326e-16	1.543028e-16	1.767441e-16	
1.007474e-16	1.542874e-16	1.768768e-16	
1.008624e-16	1.542719e-16	1.770097e-16	
1.009774e-16	1.542565e-16	1.771427e-16	
1.010926e-16	1.542410e-16	1.772758e-16	
1.012079e-16	1.542256e-16	1.774090e-16	
1.013234e-16	1.542102e-16	1.775422e-16	
1.014390e-16	1.541947e-16	1.776756e-16	
1.015547e-16	1.541793e-16	1.778091e-16	
1.016705e-16	1.541639e-16	1.779427e-16	
1.017865e-16	1.541484e-16	1.780763e-16	
1.019026e-16	1.541330e-16	1.782101e-16	
1.020188e-16	1.541176e-16	1.783440e-16	
1.021352e-16	1.590818e-16	1.784780e-16	
1.022517e-16	1.590659e-16	1.786121e-16	
1.023683e-16	1.590500e-16	1.787462e-16	
1.024851e-16	1.590341e-16	1.788805e-16	
1.026020e-16	1.590181e-16	1.790149e-16	
1.027190e-16	1.590022e-16	1.791494e-16	
1.028362e-16	1.589863e-16	1.792840e-16	
1.029535e-16	1.589704e-16	1.794186e-16	
1.030709e-16	1.589545e-16	1.795534e-16	
1.031885e-16	1.589386e-16	1.796883e-16	
1.033062e-16	1.589227e-16	1.798233e-16	
1.034240e-16	1.589068e-16	1.799584e-16	
1.035420e-16	1.588909e-16	1.800935e-16	
1.036601e-16	1.588750e-16	1.802288e-16	
1.037783e-16	1.588591e-16	1.803642e-16	
1.038966e-16	1.588432e-16	1.804997e-16	
1.040151e-16	1.588273e-16	1.806353e-16	
1.041338e-16	1.588114e-16	1.807710e-16	
1.042525e-16	1.587955e-16	1.809068e-16	
1.043714e-16	1.587796e-16	1.810427e-16	
1.044905e-16	1.587637e-16	1.811786e-16	
1.046096e-16	1.587478e-16	1.813147e-16	
1.047289e-16	1.587319e-16	1.814509e-16	
1.048484e-16	1.587160e-16	1.815872e-16	
1.049680e-16	1.587002e-16	1.817236e-16	
1.050877e-16	1.586843e-16	1.818601e-16	
1.052075e-16	1.586684e-16	1.819967e-16	
1.053275e-16	1.586525e-16	1.821334e-16	
1.054476e-16	1.586366e-16	1.822703e-16	
1.055679e-16	1.586208e-16	1.824072e-16	
1.056883e-16	1.586049e-16	1.825442e-16	
1.058088e-16	1.585890e-16	1.826813e-16	
1.059294e-16	1.585731e-16	1.828185e-16	
1.060502e-16	1.585573e-16	1.829558e-16	
1.061712e-16	1.585414e-16	1.830933e-16	
1.062923e-16	1.585255e-16	1.832308e-16	
1.064135e-16	1.585097e-16	1.833684e-16	
1.065348e-16	1.584938e-16	1.835061e-16	
1.066563e-16	1.584779e-16	1.836440e-16	
1.067779e-16	1.584621e-16	1.837819e-16	
1.068997e-16	1.584462e-16	1.839199e-16	
1.070216e-16	1.584304e-16	1.840581e-16	
1.071436e-16	1.584145e-16	1.841963e-16	
1.072658e-16	1.583987e-16	1.843347e-16	
1.073881e-16	1.583828e-16	1.844731e-16	
1.075106e-16	1.583670e-16	1.846117e-16	
1.076331e-16	1.583511e-16	1.847504e-16	
1.077559e-16	1.583353e-16	1.848891e-16	
1.078787e-16	1.655895e-16	1.850280e-16	
1.080018e-16	1.655729e-16	1.851670e-16	
1.081249e-16	1.655563e-16	1.853060e-16	
1.082482e-16	1.655397e-16	1.854452e-16	
1.083716e-16	1.655232e-16	1.855845e-16	
1.084952e-16	1.655066e-16	1.857239e-16	
1.086189e-16	1.654900e-16	1.858634e-16	
1.087427e-16	1.654735e-16	1.860030e-16	
1.088667e-16	1.654569e-16	1.861427e-16	
1.089908e-16	1.654404e-16	1.862825e-16	
1.091151e-16	1.654238e-16	1.864224e-16	
1.092395e-16	1.654072e-16	1.865624e-16	
1.093641e-16	1.653907e-16	1.867025e-16	
1.094888e-16	1.653741e-16	1.868427e-16	
1.096136e-16	1.653576e-16	1.869830e-16	
1.097386e-16	1.653410e-16	1.871235e-16	
1.098637e-16	1.653245e-16	1.872640e-16	
1.099889e-16	1.653079e-16	1.874046e-16	
1.101143e-16	1.652914e-16	1.875454e-16	
1.102399e-16	1.652749e-16	1.876862e-16	
1.103655e-16	1.652583e-16	1.878272e-16	
1.104914e-16	1.652418e-16	1.879683e-16	
1.106173e-16	1.652252e-16	1.881094e-16	
1.107434e-16	1.652087e-16	1.882507e-16	
1.108697e-16	1.651922e-16	1.883921e-16	
1.109961e-16	1.651756e-16	1.885336e-16	
1.111226e-16	1.651591e-16	1.886751e-16	
1.112493e-16	1.651426e-16	1.888168e-16	
1.113761e-16	1.651261e-16	1.889586e-16	
1.115031e-16	1.651095e-16	1.891005e-16	
1.116302e-16	1.650930e-16	1.892426e-16	
1.117575e-16	1.650765e-16	1.893847e-16	
1.118849e-16	1.650600e-16	1.895269e-16	
1.120124e-16	1.650434e-16	1.896692e-16	
1.121401e-16	1.650269e-16	1.898117e-16	
1.122679e-16	1.650104e-16	1.899542e-16	
1.123959e-16	1.649939e-16	1.900969e-16	
1.125240e-16	1.649774e-16	1.902396e-16	
1.126523e-16	1.649609e-16	1.903825e-16	
1.127807e-16	1.649444e-16	1.905254e-16	
1.129093e-16	1.649279e-16	1.906685e-16	
1.130380e-16	1.649113e-16	1.908117e-16	
1.131668e-16	1.648948e-16	1.909550e-16	
1.132958e-16	1.648783e-16	1.910984e-16	
1.134250e-16	1.648618e-16	1.912419e-16	
1.135543e-16	1.648453e-16	1.913855e-16	
1.136837e-16	1.648288e-16	1.915292e-16	
1.138133e-16	1.648123e-16	1.916731e-16	
1.139430e-16	1.647959e-16	1.918170e-16	
1.140729e-16	1.647794e-16	1.919610e-16	
1.142029e-16	1.647629e-16	1.921052e-16	
1.143331e-16	1.647464e-16	1.922494e-16	
1.144634e-16	1.647299e-16	1.923938e-16	
1.145938e-16	1.647134e-16	1.925383e-16	
1.147245e-16	1.646969e-16	1.926828e-16	
1.148552e-16	1.646804e-16	1.928275e-16	
1.149861e-16	1.646640e-16	1.929723e-16	
1.151172e-16	1.646475e-16	1.931172e-16	
1.152484e-16	1.646310e-16	1.932622e-16	
1.153797e-16	1.646145e-16	1.934074e-16	
1.155112e-16	1.645980e-16	1.935526e-16	
1.156429e-16	1.645816e-16	1.936979e-16	
1.157747e-16	1.645651e-16	1.938434e-16	
1.159066e-16	1.645486e-16	1.939889e-16	
1.160387e-16	1.700129e-16	1.941346e-16	
1.161710e-16	1.699959e-16	1.942804e-16	
1.163034e-16	1.699789e-16	1.944262e-16	
1.164359e-16	1.699619e-16	1.945722e-16	
1.165686e-16	1.699449e-16	1.947183e-16	
1.167015e-16	1.699279e-16	1.948645e-16	
1.168345e-16	1.699109e-16	1.950109e-16	
1.169676e-16	1.698938e-16	1.951573e-16	
1.171009e-16	1.698768e-16	1.953038e-16	
1.172344e-16	1.698598e-16	1.954505e-16	
1.173680e-16	1.698428e-16	1.955972e-16	
1.175017e-16	1.698258e-16	1.957441e-16	
1.176356e-16	1.698089e-16	1.958910e-16	
1.177697e-16	1.697919e-16	1.960381e-16	
1.179039e-16	1.697749e-16	1.961853e-16	
1.180382e-16	1.697579e-16	1.963326e-16	
1.181727e-16	1.697409e-16	1.964800e-16	
1.183074e-16	1.697239e-16	1.966276e-16	
1.184422e-16	1.697069e-16	1.967752e-16	
1.185772e-16	1.696899e-16	1.969229e-16	
1.187123e-16	1.696729e-16	1.970708e-16	
1.188476e-16	1.696560e-16	1.972188e-16	
1.189830e-16	1.696390e-16	1.973668e-16	
1.191186e-16	1.696220e-16	1.975150e-16	
1.192543e-16	1.696050e-16	1.976633e-16	
1.193902e-16	1.695881e-16	1.978117e-16	
1.195262e-16	1.695711e-16	1.979602e-16	
1.196624e-16	1.695541e-16	1.981089e-16	
1.197988e-16	1.695371e-16	1.982576e-16	
1.199353e-16	1.695202e-16	1.984064e-16	
1.200720e-16	1.695032e-16	1.985554e-16	
1.202088e-16	1.694862e-16	1.987045e-16	
1.203457e-16	1.765004e-16	1.988537e-16	
1.204829e-16	1.764827e-16	1.990030e-16	
1.206201e-16	1.764650e-16	1.991524e-16	
1.207576e-16	1.764474e-16	1.993019e-16	
aob	eps	comm	
9.874929e-17	1.368625e-16	1.369942e-16	
9.886195e-17	1.368488e-16	1.370973e-16	
9.897473e-17	1.368351e-16	1.372004e-16	
9.908765e-17	1.368214e-16	1.373037e-16	
9.920069e-17	1.368077e-16	1.374070e-16	
9.931387e-17	1.367940e-16	1.375103e-16	
